"ENSGID"	"baseMean"	"log2FC"	"lfcSE"	"stat"	"p_value"	"FDR"	"gene"	"direction"
"ENSG00000125166"	5515.57781753553	0.417585474998867	0.198945036997434	2.09899920752612	0.0358169705914247	0.0684651475380317	"GOT2"	NA
"ENSG00000125170"	477.259655947776	-1.85158057341493	0.200428913426865	-9.2380911603882	2.50933676439544e-20	1.78915711301395e-18	"DOK4"	"Down"
"ENSG00000125246"	386.106239083979	0.807200366299685	0.261130361955771	3.09117775602212	0.00199364246310422	0.00544362690739418	"CLYBL"	NA
"ENSG00000125247"	641.124197002869	-0.201277636247635	0.183720929922301	-1.09556181940054	0.273270578068219	0.378242023125727	"TMTC4"	NA
"ENSG00000125249"	1545.87340130616	0.440489853825588	0.147641856205651	2.98350254559269	0.00284969665256858	0.0074494361623516	"RAP2A"	NA
"ENSG00000125257"	1989.17270977491	0.232057091216653	0.232337046985121	0.998795044646987	0.317893987023899	0.426517320523205	"ABCC4"	NA
"ENSG00000125266"	1791.22510333991	0.482290600033175	0.305280971194397	1.57982529388005	0.114146881376558	0.183734496671589	"EFNB2"	NA
"ENSG00000125304"	6614.95706929168	-0.2054846461394	0.155509303230396	-1.3213656152453	0.186379485287912	0.276635072620934	"TM9SF2"	NA
"ENSG00000125319"	251.403797092201	-0.387814714300075	0.28966500842743	-1.33883866886612	0.180623199266339	0.269964554620105	"C17orf53"	NA
"ENSG00000125337"	1.16794556537458	0.249570874010291	1.90986081507272	0.130674901563855	0.896032487716589	0.929830681007051	"KIF25"	NA
"ENSG00000125347"	652.125146742242	-0.890449414399239	0.321696797951427	-2.76797723841096	0.00564053949091901	0.0135830160102176	"IRF1"	NA
"ENSG00000125351"	827.220375219625	1.15414130123223	0.129415137160867	8.91813219498116	4.74218152395202e-19	2.79821414613334e-17	"UPF3B"	"Up"
"ENSG00000125352"	154.775665306631	-0.656345887565044	0.287018321860349	-2.28677348299875	0.0222090480177638	0.045367223311445	"RNF113A"	NA
"ENSG00000125354"	683.983660339225	-1.29742076314813	0.267234147962327	-4.85499616363037	1.20389074173884e-06	7.42110171924895e-06	"SEPT6"	"Down"
"ENSG00000125356"	1204.81838650947	0.0633703060013759	0.198206960809123	0.319717863301495	0.749182217048177	0.821058415404662	"NDUFA1"	NA
"ENSG00000125375"	302.186326233336	0.19641425852834	0.276191130174626	0.711153390060551	0.476989188215006	0.58489709700718	"ATP5S"	NA
"ENSG00000125378"	4733.92687104932	-3.28136178280884	0.40667263051016	-8.06880408620679	7.09900707046023e-16	2.68163816754339e-14	"BMP4"	"Down"
"ENSG00000125384"	26.1129635608933	-1.66722618032648	0.493410754099263	-3.37898225053901	0.000727547052422933	0.00222079649680008	"PTGER2"	"Down"
"ENSG00000125386"	461.603437037928	-1.10128103881986	0.166037741644574	-6.63271511592406	3.29567520158763e-11	5.37612908003504e-10	"FAM193A"	"Down"
"ENSG00000125388"	104.457418068039	0.228877588551404	0.439058641949279	0.521291615022681	0.602163641264178	0.699587496049468	"GRK4"	NA
"ENSG00000125398"	3846.57587014701	-0.729472645586318	0.17348782658284	-4.20474830974953	2.61372849151277e-05	0.000117299034741061	"SOX9"	NA
"ENSG00000125409"	10.7793771464784	0.7301970762661	0.730807209186385	0.999165124655839	0.317714707304384	0.426343637969936	"TEKT3"	NA
"ENSG00000125430"	223.173452083949	-1.59970572591539	0.22282913425636	-7.17906898150473	7.01877284512193e-13	1.5457559964701e-11	"HS3ST3B1"	"Down"
"ENSG00000125434"	81.1333053587416	1.01713598370809	0.694635765134331	1.46427240686548	0.143119533310896	0.222338761145352	"SLC25A35"	"Up"
"ENSG00000125445"	1980.27433411133	-0.0605742583144692	0.165755950214283	-0.36544243652286	0.714781168653073	0.792082024111815	"MRPS7"	NA
"ENSG00000125447"	1411.44453547631	0.18934033177254	0.169250931752469	1.11869594933428	0.263269873865284	0.366952356567788	"GGA3"	NA
"ENSG00000125449"	723.9854003761	-1.47577594486187	0.222236058594902	-6.64057828505662	3.12454827010976e-11	5.13614505265304e-10	"ARMC7"	"Down"
"ENSG00000125450"	2624.83279723146	0.591321666337984	0.299594107890077	1.97374264301267	0.048411013698059	0.0887042795161351	"NUP85"	NA
"ENSG00000125454"	349.212655273224	0.205946186443187	0.263508376492293	0.781554610083564	0.434476370980094	0.545230247888778	"SLC25A19"	NA
"ENSG00000125457"	523.3937333031	0.858912475504095	0.466123547360673	1.84267128397076	0.0653770191386631	0.114342963154211	"MIF4GD"	NA
"ENSG00000125458"	344.764932530836	-0.955406295472876	0.303155144332497	-3.15154241428605	0.00162410572711593	0.00454707087735731	"NT5C"	NA
"ENSG00000125459"	914.513183253479	0.448957388442333	0.125014490384945	3.59124279961387	0.000329104858189693	0.00110771879097994	"MSTO1"	NA
"ENSG00000125462"	92.683595439983	0.98296992450476	0.583300046977416	1.68518745986457	0.0919524097131185	0.152973909684122	"C1orf61"	NA
"ENSG00000125482"	766.055015194291	0.531912093002512	0.220265526000888	2.41486764933141	0.0157409282145513	0.0335190099063467	"TTF1"	NA
"ENSG00000125484"	3069.35350082196	0.0906203759534731	0.162171723538121	0.558792704279124	0.57630320217672	0.677276889715692	"GTF3C4"	NA
"ENSG00000125485"	854.973602286209	0.133861850421524	0.121471912294897	1.10199837882315	0.270462376412407	0.375052851310301	"DDX31"	NA
"ENSG00000125503"	358.013823315283	-1.49355668217898	0.364107302955143	-4.10196848582019	4.09650077516765e-05	0.000175511570517448	"PPP1R12C"	"Down"
"ENSG00000125505"	616.857626326498	-2.71609228052109	0.459654570626791	-5.90898569074901	3.44220598214093e-09	3.70459300417583e-08	"MBOAT7"	"Down"
"ENSG00000125508"	19.5268353898983	-2.21983537743573	0.719600305211527	-3.08481717053081	0.00203677314323811	0.005546349781523	"SRMS"	"Down"
"ENSG00000125510"	64.743030489642	-3.49662236522231	0.447875437412642	-7.80713134308539	5.85042932868633e-15	1.91054478382596e-13	"OPRL1"	"Down"
"ENSG00000125520"	534.869518748385	-1.60636054873057	0.383295128218234	-4.19092346985418	2.77821365336551e-05	0.000123836394989296	"SLC2A4RG"	"Down"
"ENSG00000125531"	32.9648795882029	-2.2596665676169	0.727721536788225	-3.10512531701323	0.00190198422992912	0.0052174982594657	"FNDC11"	"Down"
"ENSG00000125534"	840.682518346751	-3.04014776764976	0.471451520692229	-6.44848438114259	1.12974203273534e-10	1.64388993742917e-09	"PPDPF"	"Down"
"ENSG00000125551"	13.3240115275206	-2.44850929444739	0.944904540064622	-2.59127688631905	0.00956205226056063	0.0216417904030275	"PLGLB2"	"Down"
"ENSG00000125571"	1.28695915613109	-2.55198884936534	1.96256149010113	-1.30033574093714	0.193485923378456	0.285745328458802	"IL37"	"Down"
"ENSG00000125611"	160.267219228217	-1.78385725754611	0.300967187685616	-5.92708218880491	3.0836466062543e-09	3.34393920951988e-08	"CHCHD5"	"Down"
"ENSG00000125618"	223.599564742848	-1.72752557946061	0.210490964754641	-8.20712462159269	2.26548392214639e-16	9.23022877994499e-15	"PAX8"	"Down"
"ENSG00000125629"	819.312770628519	0.645045428822639	0.312251399010845	2.06578875504169	0.038848430347339	0.0733746512255701	"INSIG2"	NA
"ENSG00000125630"	2489.47566203517	0.896989518169689	0.224868816408688	3.9889457884612	6.6367585366024e-05	0.000268102483659915	"POLR1B"	NA
"ENSG00000125633"	1659.65281943286	-0.110517990107189	0.315964479905429	-0.349779792147104	0.726503965758407	0.802163883214471	"CCDC93"	NA
"ENSG00000125637"	536.482641544029	-2.06665443747825	0.253227304580623	-8.16126223394785	3.31541492858277e-16	1.31327269115529e-14	"PSD4"	"Down"
"ENSG00000125648"	2584.46304643007	-0.633195274943082	0.148910033737925	-4.25220019798985	2.1168049517823e-05	9.71640727867455e-05	"SLC25A23"	NA
"ENSG00000125650"	106.608908756481	-1.08182513476374	0.26716667357458	-4.0492518033382	5.13816376625336e-05	0.000213927635932184	"PSPN"	"Down"
"ENSG00000125651"	2369.78152021166	-1.15143096924637	0.210244743194668	-5.47662192048363	4.33522112426263e-08	3.60292879448189e-07	"GTF2F1"	"Down"
"ENSG00000125652"	99.3458065135438	-2.12386784610256	0.446247004590461	-4.7593996693641	1.94169613961606e-06	1.13091573659326e-05	"ALKBH7"	"Down"
"ENSG00000125656"	442.384997074177	-1.34135006974826	0.309717593004831	-4.33088109956781	1.4851386495376e-05	7.04370636665395e-05	"CLPP"	"Down"
"ENSG00000125657"	325.937288818651	-0.798302758266465	0.256274767697269	-3.11502675600698	0.00183928225307828	0.00507069404135258	"TNFSF9"	NA
"ENSG00000125676"	4206.4283484403	0.550354449452725	0.119412112389625	4.60886620661223	4.04870753816905e-06	2.19175841167823e-05	"THOC2"	NA
"ENSG00000125686"	4382.1279604235	0.378546122939401	0.140785779182435	2.68880937504966	0.00717073546939934	0.0167676448964692	"MED1"	NA
"ENSG00000125691"	20272.5426589982	1.46934340370862	0.240145389494363	6.11855762378943	9.44261371133687e-10	1.13231959235036e-08	"RPL23"	"Up"
"ENSG00000125703"	547.328990565225	1.03648595672948	0.220272184637683	4.70547817208223	2.53271604750511e-06	1.43652094812421e-05	"ATG4C"	"Up"
"ENSG00000125726"	10.9327888313762	-2.30074255470892	0.928033848802236	-2.47915801527969	0.013169294973359	0.0286781592751488	"CD70"	"Down"
"ENSG00000125730"	25.513662905922	0.79972742352135	0.421160476489223	1.89886627108946	0.057582061051153	0.102865041101089	"C3"	NA
"ENSG00000125731"	476.619741465435	-1.52050262558652	0.274774136320073	-5.5336453639703	3.13642814123101e-08	2.68352791763725e-07	"SH2D3A"	"Down"
"ENSG00000125733"	3833.47570505158	1.98644085849215	0.5687108160737	3.49288390927091	0.000477834192322238	0.00153553027211608	"TRIP10"	"Up"
"ENSG00000125734"	1224.33260980886	-1.30902598938268	0.43085270490693	-3.0382215882002	0.00237978892486392	0.00635700094946479	"GPR108"	"Down"
"ENSG00000125735"	2.08561583601542	-1.65188208025214	1.52461175142671	-1.08347720572554	0.278596663073635	0.384184551415589	"TNFSF14"	"Down"
"ENSG00000125740"	56.8443921936544	0.0104036844285771	0.325306171686505	0.0319812082710902	0.974487036858723	0.983510597152844	"FOSB"	NA
"ENSG00000125741"	684.453188485141	-0.801137022026148	0.195491039034327	-4.09807542066148	4.16599550318033e-05	0.000178087721834678	"OPA3"	NA
"ENSG00000125743"	4959.92886795938	0.538104325306784	0.128647196638257	4.18279091475175	2.87952194341712e-05	0.000127918949885134	"SNRPD2"	NA
"ENSG00000125744"	214.254832174829	-0.667440001628913	0.335997453852013	-1.98644362919155	0.046984086232137	0.086469314218577	"RTN2"	NA
"ENSG00000125746"	840.599378474149	0.250078055069779	0.260677937068728	0.959337249181337	0.337388876028546	0.447723803536291	"EML2"	NA
"ENSG00000125753"	5688.61016231294	2.64622808937232	0.430425903762809	6.14792944903836	7.8500933896892e-10	9.59505700602583e-09	"VASP"	"Up"
"ENSG00000125755"	2561.20445949212	-0.227003977494307	0.196701000532601	-1.15405603875759	0.24847719495594	0.350242319611701	"SYMPK"	NA
"ENSG00000125772"	964.778162125294	1.37019817967417	0.250626176173568	5.4670992495423	4.57459938441128e-08	3.78592660172649e-07	"GPCPD1"	"Up"
"ENSG00000125775"	26.2034223525153	-0.103677471468765	0.805460888924968	-0.128718194631574	0.897580637944408	0.93099534866516	"SDCBP2"	NA
"ENSG00000125779"	939.695479058542	0.248215927194108	0.148661977124173	1.66966652802404	0.0949853597239235	0.157255173722502	"PANK2"	NA
"ENSG00000125780"	2.98604679749416	-3.8519273030461	1.56381988608006	-2.46315278206464	0.0137721216218479	0.0298352380292521	"TGM3"	"Down"
"ENSG00000125787"	2.88173281205552	-2.01602726240041	1.8033936280552	-1.11790750008057	0.263606501482656	0.367301885300156	"GNRH2"	"Down"
"ENSG00000125812"	673.665656182644	0.467408790380466	0.146326232211983	3.19429252919825	0.00140173999260423	0.00399111060789411	"GZF1"	NA
"ENSG00000125814"	340.33594747454	0.551421672386776	0.168294060622074	3.27653673782977	0.00105088640025973	0.00308982269437191	"NAPB"	NA
"ENSG00000125817"	812.889494270373	-1.88123015210773	0.279632422947074	-6.72751082396401	1.72589999586269e-11	2.94746514263497e-10	"CENPB"	"Down"
"ENSG00000125818"	3080.87019483736	1.00033676115767	0.28947643080639	3.45567602298759	0.000548914653787697	0.00173207220276877	"PSMF1"	"Up"
"ENSG00000125821"	1224.86762370731	0.690896657861401	0.241070726838758	2.8659500343379	0.00415759860973009	0.0103876226324575	"DTD1"	NA
"ENSG00000125826"	1571.94555550932	0.739797279127667	0.622534758545014	1.18836300941126	0.234690423261776	0.334218918931327	"RBCK1"	NA
"ENSG00000125827"	1243.96042652469	-0.377489862987452	0.188925090798169	-1.99809279642337	0.0457066005761441	0.0845456003739031	"TMX4"	NA
"ENSG00000125834"	1828.09079211389	-0.34503392800636	0.148567644411325	-2.32240289851468	0.0202112514359549	0.0417497506726292	"STK35"	NA
"ENSG00000125835"	4653.93097115867	-0.271492971959073	0.234989219980597	-1.155342240727	0.247950304552629	0.349758932611045	"SNRPB"	NA
"ENSG00000125841"	31.8227172763451	-0.199281287187085	0.59467252763937	-0.335110969356795	0.737541378459997	0.81115804795986	"NRSN2"	NA
"ENSG00000125843"	245.276599365546	-1.53132065260821	0.330223117957282	-4.63723031288896	3.53108883078583e-06	1.93790866171928e-05	"AP5S1"	"Down"
"ENSG00000125844"	5409.53422994165	-2.30176515750328	0.122947957472063	-18.721459102127	3.30959881907091e-78	5.66338549919415e-75	"RRBP1"	"Down"
"ENSG00000125845"	9.06773184190291	6.81403916008196	1.43158407077361	4.75978973166398	1.93794747499058e-06	1.12911669022944e-05	"BMP2"	"Up"
"ENSG00000125846"	271.567432281074	-0.0995823328060692	0.441875640879479	-0.225362802547494	0.821697046602491	0.874625975764947	"ZNF133"	NA
"ENSG00000125848"	59.1696759681694	0.275407698156043	0.420756848695317	0.654553096426185	0.512755530902879	0.618952641422832	"FLRT3"	NA
"ENSG00000125850"	51.9461078731547	-3.02143559689619	0.405993339028719	-7.44208169553851	9.91108945395388e-14	2.55804770340964e-12	"OVOL2"	"Down"
"ENSG00000125851"	1.31828529827653	-0.570485980745572	2.25518502950457	-0.252966374502273	0.800294197510998	0.859837653532253	"PCSK2"	NA
"ENSG00000125863"	1829.55476542265	1.3909801659857	0.251076760857556	5.54005938755456	3.02369089126299e-08	2.5961564742244e-07	"MKKS"	"Up"
"ENSG00000125864"	405.115383956924	-1.21623513838399	0.241576579526336	-5.03457388447458	4.78912939129099e-07	3.19499345589752e-06	"BFSP1"	"Down"
"ENSG00000125868"	7352.47035698679	0.559725748536735	0.122694124622517	4.56196048717733	5.06781858336271e-06	2.68567703928469e-05	"DSTN"	NA
"ENSG00000125870"	2000.05389770164	1.63669665956392	0.157997169886095	10.3590251695259	3.80823371994421e-25	4.4330949262371e-23	"SNRPB2"	"Up"
"ENSG00000125871"	1432.38319422596	0.552444973954282	0.22662725845867	2.43768105263044	0.014781809834986	0.03171343153163	"MGME1"	NA
"ENSG00000125872"	2.26653208763182	-4.47579843737732	1.74109031404711	-2.57068711557729	0.0101496979919886	0.0228258157496266	"LRRN4"	"Down"
"ENSG00000125875"	1510.9997401606	0.138568468341977	0.236227904464305	0.586588060611253	0.557480403218972	0.661141081147899	"TBC1D20"	NA
"ENSG00000125877"	631.835723655481	-0.861367804660236	0.152608874342835	-5.64428384895349	1.65870223773411e-08	1.50977195170777e-07	"ITPA"	NA
"ENSG00000125885"	1538.09773720649	0.199992247898529	0.35468971338521	0.563851277190348	0.572855351176032	0.674374021004695	"MCM8"	NA
"ENSG00000125895"	93.8035729312712	-0.694092064539712	0.388359283800368	-1.78724210670988	0.07389836651396	0.126909079731685	"TMEM74B"	NA
"ENSG00000125898"	172.288233820961	-0.36390600442458	0.375237561595488	-0.969801644796094	0.33214537284231	0.441793363395073	"FAM110A"	NA
"ENSG00000125901"	654.043186948083	-0.716528601036919	0.227423987812623	-3.15062895488085	0.00162919318055187	0.00455833121412748	"MRPS26"	NA
"ENSG00000125912"	996.824754203622	-1.7542808737715	0.451580714229323	-3.88475596608548	0.000102432724093059	0.000393982642094947	"NCLN"	"Down"
"ENSG00000125931"	44.9690667505182	-0.813071657230742	0.357447533339879	-2.27466014280097	0.0229263252094262	0.0465877303151289	"CITED1"	NA
"ENSG00000125944"	3956.47838641894	0.383615026806187	0.172648390826565	2.2219438302877	0.0262871018238224	0.0524515958966008	"HNRNPR"	NA
"ENSG00000125945"	314.084048061717	0.100691950485818	0.195541499255561	0.514939032732992	0.606595624038959	0.703055509009924	"ZNF436"	NA
"ENSG00000125952"	840.475283886998	0.293095824408383	0.336803063567156	0.870229092645834	0.384175220104905	0.496113981317269	"MAX"	NA
"ENSG00000125954"	108.728849373329	0.238325720981554	0.456196500742763	0.522419002762012	0.601378627989917	0.699035875206283	"CHURC1-FNTB"	NA
"ENSG00000125962"	429.163472587432	0.975385137685868	0.19708720316504	4.94900288817375	7.45946402605761e-07	4.81944539621108e-06	"ARMCX5"	NA
"ENSG00000125965"	1.20194971284714	-1.1299427289314	3.40380257451972	-0.331964825865623	0.739915819196777	0.813142347832204	"GDF5"	"Down"
"ENSG00000125966"	14.2326407707869	-2.81617808001895	0.707795242191988	-3.97880334897062	6.92629988479724e-05	0.000278484125067318	"MMP24"	"Down"
"ENSG00000125967"	312.890132516072	-1.81492262307045	0.379706464280751	-4.77980438523299	1.75465833363763e-06	1.03253412455922e-05	"NECAB3"	"Down"
"ENSG00000125968"	2297.69350777057	-1.85561859248133	0.381717211544288	-4.86123899148844	1.16653315673707e-06	7.21681683951002e-06	"ID1"	"Down"
"ENSG00000125970"	1617.26054196266	-0.89717261619834	0.171431704020505	-5.2334112953286	1.66409884805091e-07	1.21796661624667e-06	"RALY"	NA
"ENSG00000125971"	1432.3579319822	-0.849063278238345	0.117516649961447	-7.22504665098001	5.00929846994235e-13	1.13685829466384e-11	"DYNLRB1"	NA
"ENSG00000125977"	7361.54253472855	0.88178703511404	0.233186472160535	3.78146736791396	0.000155906661280058	0.000570877979606255	"EIF2S2"	NA
"ENSG00000125991"	4837.15882689409	-0.287683762548123	0.133377258654066	-2.156917644366	0.0310120818874647	0.0606212868698077	"ERGIC3"	NA
"ENSG00000125995"	240.824604440981	-0.694181013171348	0.252330321702136	-2.75108044284427	0.00593990548840193	0.0142039774619248	"ROMO1"	NA
"ENSG00000125999"	2.19152283618086	-1.11968849491779	1.39565095632627	-0.802269714961621	0.422396956970335	0.533490824631721	"BPIFB1"	"Down"
"ENSG00000126001"	920.689810959161	-0.300704397103706	0.331525602495874	-0.907032201555075	0.364389768800054	0.476132996617786	"CEP250"	NA
"ENSG00000126003"	1339.05483524552	-0.396891570971488	0.169998304824249	-2.3346795803747	0.0195601657707889	0.0405467664045718	"PLAGL2"	NA
"ENSG00000126005"	349.575133787617	-1.03608555237421	0.193373601732205	-5.35794722285329	8.41728185660872e-08	6.64440866281354e-07	"MMP24-AS1"	"Down"
"ENSG00000126010"	14.1907979711409	-0.74532100118911	0.585365923830009	-1.27325655773149	0.202927016824661	0.297195618308013	"GRPR"	NA
"ENSG00000126012"	1152.76450999299	1.26835128803078	0.207759022034213	6.10491556810423	1.02855039102246e-09	1.2231100966766e-08	"KDM5C"	"Up"
"ENSG00000126016"	546.955773850872	-1.55915342695824	0.43151107116384	-3.61324084397883	0.000302393580271644	0.0010299679429953	"AMOT"	"Down"
"ENSG00000126062"	469.589893464746	-2.2104664582614	0.254058632713821	-8.70061542349296	3.30089120853302e-18	1.72736545444701e-16	"TMEM115"	"Down"
"ENSG00000126067"	4620.31066844868	0.163330173946546	0.199058621155697	0.820512937336152	0.411923757090379	0.522803898616418	"PSMB2"	NA
"ENSG00000126070"	1062.79290374709	-0.168585861088788	0.162093223207684	-1.04005496190785	0.298314366418619	0.405876966566036	"AGO3"	NA
"ENSG00000126088"	1127.88083855888	-0.375556193314928	0.253945184399435	-1.47888684797507	0.139170559001457	0.217053477007027	"UROD"	NA
"ENSG00000126091"	82.7348762786437	-0.41518325923731	0.324134321732994	-1.28089878608819	0.200229219260836	0.293998255526628	"ST3GAL3"	NA
"ENSG00000126106"	154.168703153081	-0.50434185857471	0.253032699102394	-1.99318847075421	0.0462408131037329	0.0853492388988327	"TMEM53"	NA
"ENSG00000126107"	1018.35155335063	0.414936779989142	0.478597438456574	0.866984957811869	0.385950251583249	0.497802440396664	"HECTD3"	NA
"ENSG00000126214"	2086.15785463608	-0.38632803303976	0.17152380456143	-2.25232896406165	0.0243014911065548	0.0490327928092638	"KLC1"	NA
"ENSG00000126215"	328.378295829238	-0.343240361477103	0.371469601196527	-0.924006595348594	0.355482881947691	0.466632638530906	"XRCC3"	NA
"ENSG00000126216"	1705.30567537346	0.445097614875915	0.212678988819274	2.09281423307002	0.0363657407614106	0.0693721895830612	"TUBGCP3"	NA
"ENSG00000126217"	310.496473918988	-1.59734185575053	0.298832322934953	-5.34527804777739	9.02783614714328e-08	7.07994189504655e-07	"MCF2L"	"Down"
"ENSG00000126218"	110.668983566233	-3.76156458361043	0.403655732644409	-9.31874436408437	1.17725196493433e-20	8.72083793244862e-19	"F10"	"Down"
"ENSG00000126226"	1953.21038230167	1.06463431301731	0.156124295594704	6.81914566187112	9.15835062138144e-12	1.67076434790063e-10	"PCID2"	"Up"
"ENSG00000126231"	8.4440070393639	0.374872375071494	1.03647935010056	0.361678575685201	0.717592238848795	0.794528527413819	"PROZ"	NA
"ENSG00000126243"	399.394540002356	-1.36439317884336	0.326490787999041	-4.17896378395635	2.92840309370042e-05	0.000129820812796377	"LRFN3"	"Down"
"ENSG00000126246"	37.3445316176736	-0.970590041040256	0.579337312702029	-1.67534529497751	0.0938665032326305	0.155628679712893	"IGFLR1"	NA
"ENSG00000126247"	8255.53332426455	-0.743244894153009	0.158123839962181	-4.70039745006681	2.59655625936945e-06	1.46641157459835e-05	"CAPNS1"	NA
"ENSG00000126249"	289.109416355073	0.422482625336394	0.183113924311673	2.30721190059418	0.0210430099854807	0.0432798061143686	"PDCD2L"	NA
"ENSG00000126254"	631.875877993315	-2.02936622501774	0.359966877407517	-5.63764710695952	1.72389323443952e-08	1.56328887269364e-07	"RBM42"	"Down"
"ENSG00000126259"	288.055438904844	-5.72911213459556	0.3595961634287	-15.9320724669843	3.79565361091701e-57	3.2475612295006e-54	"KIRREL2"	"Down"
"ENSG00000126261"	5347.0925552607	0.979913906329432	0.199195517169214	4.9193572237723	8.68288771702584e-07	5.531704192619e-06	"UBA2"	NA
"ENSG00000126262"	46.8028621965352	-1.15039217421078	1.68192511348546	-0.683973480737689	0.493991911823065	0.601736122252631	"FFAR2"	"Down"
"ENSG00000126264"	4.54919511433042	-1.01699511230054	1.07267613633822	-0.94809148618915	0.343082882116589	0.453977287254799	"HCST"	"Down"
"ENSG00000126266"	1.27076051738021	2.15384084115563	1.87663795450757	1.14771250148823	0.25108726858596	0.353134282304354	"FFAR1"	"Up"
"ENSG00000126267"	2889.54821925448	0.152409730770695	0.208136106537005	0.732259929843539	0.464009931615701	0.573336554972047	"COX6B1"	NA
"ENSG00000126337"	1.53014518909458	-3.9100727017244	2.31855239260136	-1.68642844311031	0.0917133068556334	0.152620646398288	"KRT36"	"Down"
"ENSG00000126351"	706.35139131648	-1.37516936816968	0.216724932993696	-6.34522917679105	2.22094575385317e-10	3.02105117169598e-09	"THRA"	"Down"
"ENSG00000126353"	2.13549226654686	-1.47405485879175	1.7079353062146	-0.863062466961224	0.388103122685246	0.499790836498339	"CCR7"	"Down"
"ENSG00000126368"	1262.5608162735	-0.925146473374407	0.376135641975164	-2.45960863617251	0.0139088595655008	0.0301009744384533	"NR1D1"	NA
"ENSG00000126391"	833.789249506241	-2.03318284716105	0.301961028050798	-6.73326243550546	1.65900436077568e-11	2.84743055382081e-10	"FRMD8"	"Down"
"ENSG00000126432"	3385.17779256574	-1.40859850047808	0.21254715538922	-6.62722819272097	3.42048664538824e-11	5.54861207412175e-10	"PRDX5"	"Down"
"ENSG00000126453"	703.734855144985	1.41329511179073	0.96987841246093	1.45718792544799	0.145064512709691	0.224992653085129	"BCL2L12"	"Up"
"ENSG00000126457"	4633.06534474895	-0.995987341851925	0.243609050647676	-4.08846608614878	4.34235014332647e-05	0.000184657792377243	"PRMT1"	NA
"ENSG00000126458"	405.274950802534	-1.54724474705547	0.355595653003278	-4.35113515586537	1.35434532540796e-05	6.47000480412647e-05	"RRAS"	"Down"
"ENSG00000126460"	95.0376783764451	0.108873892638678	0.325341329910324	0.334645133062829	0.737892794653193	0.811440235338695	"PRRG2"	NA
"ENSG00000126461"	628.355814882154	-1.85565265455969	0.382291673929434	-4.8540232003646	1.20981573185011e-06	7.45225586876138e-06	"SCAF1"	"Down"
"ENSG00000126464"	448.574460060757	-3.00622851795493	0.361076305073231	-8.32574299591669	8.38014408878865e-17	3.62421514701696e-15	"PRR12"	"Down"
"ENSG00000126467"	3.29015816535921	0.665793344063589	1.08383731299271	0.61429269511417	0.539021928811241	0.643936277982265	"TSKS"	NA
"ENSG00000126500"	1.90769187444671	0.680499076249253	2.15927672394143	0.315151397087774	0.752646706031552	0.823273487190739	"FLRT1"	NA
"ENSG00000126522"	578.484662899247	-0.799116339781426	0.26258668262785	-3.04324778311004	0.00234039537434038	0.00626530979779878	"ASL"	NA
"ENSG00000126524"	2008.79182726461	1.35063160098601	0.287186966742916	4.70296969359012	2.56404490792942e-06	1.45236466284304e-05	"SBDS"	"Up"
"ENSG00000126550"	3.17681027550026	0.318636645265196	1.05359922344669	0.302426803450769	0.762326724582056	0.830643069665187	"HTN1"	NA
"ENSG00000126561"	2.26063365709277	0.0450873672353052	1.36115238033909	0.0331244083223605	0.973575378401058	0.982938337081769	"STAT5A"	NA
"ENSG00000126562"	64.2130181771107	-0.209519601188148	0.40752629175493	-0.514125359337906	0.607164348455667	0.703582063436945	"WNK4"	NA
"ENSG00000126581"	2356.10785598778	0.679368624339251	0.150163704866927	4.52418661980469	6.06282117113246e-06	3.15916552620032e-05	"BECN1"	NA
"ENSG00000126583"	82.7763719794337	-1.6102034161482	0.370365270847557	-4.34760908457575	1.3762962393515e-05	6.5675352057398e-05	"PRKCG"	"Down"
"ENSG00000126602"	4536.37120703852	0.491331427326206	0.201985842678442	2.4325042825323	0.0149948141895952	0.0321100313367979	"TRAP1"	NA
"ENSG00000126603"	107.108196809137	-3.64569447343494	0.573509803358656	-6.3568128253163	2.05982725668112e-10	2.81982112130618e-09	"GLIS2"	"Down"
"ENSG00000126653"	1204.35878513186	0.836393118574693	0.153460895555545	5.4502035554195	5.03122010809046e-08	4.11742184621127e-07	"NSRP1"	NA
"ENSG00000126698"	4463.83651916392	0.636081051645613	0.170688375026524	3.72656340273185	0.000194108261407237	0.000692717532680009	"DNAJC8"	NA
"ENSG00000126705"	336.186705740248	-2.8623680570168	0.436959918229649	-6.55064214725629	5.7290194243429e-11	8.93664360887473e-10	"AHDC1"	"Down"
"ENSG00000126709"	1253.95634752569	-4.81001802222247	0.45777776012702	-10.5073213274665	7.99316554856847e-26	9.98387218008055e-24	"IFI6"	"Down"
"ENSG00000126746"	1642.10414041856	-0.785695258082138	0.14888083451219	-5.27734318964882	1.31070279426354e-07	9.90669002448664e-07	"ZNF384"	NA
"ENSG00000126749"	1684.63516399278	1.34380562573791	0.126634290886731	10.611704115277	2.62909603791804e-26	3.46069933852719e-24	"EMG1"	"Up"
"ENSG00000126752"	2.28514324022798	1.96597735908204	1.6334035732371	1.20360784762203	0.228741184869749	0.327643186898575	"SSX1"	"Up"
"ENSG00000126756"	887.820038942218	0.291600052007938	0.240359648917136	1.2131822180705	0.225060161103475	0.323333849114488	"UXT"	NA
"ENSG00000126759"	16.3522755424197	-0.815454629963814	0.612938085734028	-1.33040293782244	0.183385547146888	0.27315656772173	"CFP"	NA
